SUBSISTEMA,TIPO INSTITUICAO,COD IES,COD UO,IES,IES UO,ASSOCIACAO,NUMERO REGISTO,CURSO,COD CURSO,ECTS,CNA/CL/CI,DURACAO,TIPO CURSO,COD CNAEF,LMA,REGIME GERAL DE ACESSO,MAIORES 23,DIPLOMADOS DET,DIPLOMADOS TESP,OUTROS CURSOS SUPERIORES,CURSOS DUPLA CERTIFICAÇÃO,MEDICINA PARA LICENCIADOS,ESTUDANTES INTERNACIONAIS,MUDANÇA DE PAR,REGIMES ESPECIAIS,TOTAL VAGAS CE,TOTAL VAGAS
Público,Universitário,0200,0201,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,n/a,R/A-Ef 2341/2011,"Línguas, Literaturas e Culturas",9204,180,CNA,6 Semestres,L1,222,60,30,2,0,0,2,0,0,15,2,2,21,53
Público,Universitário,0200,0201,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,n/a,R/A-Cr 2/2012,Património Cultural e Arqueologia,8509,180,CNA,6 Semestres,L1,225,55,30,4,0,0,5,1,0,9,3,3,22,55
Público,Universitário,0200,0201,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,n/a,R/A-Ef 3494/2011,Psicologia,9219,180,CNA,6 Semestres,L1,311,90,65,3,0,0,4,0,0,12,3,3,22,90
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2300/2011,Agronomia,9003,180,CNA,6 Semestres,L1,621,40,21,5,0,1,2,2,0,5,2,2,17,40
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2301/2011,Arquitetura Paisagista,8258,180,CNA,6 Semestres,L1,581,43,21,4,0,0,2,2,0,10,2,2,20,43
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Cr 39/2019,Bioengenharia,9540,180,CNA,6 Semestres,L1,524,30,20,3,0,0,1,0,0,5,1,0,10,30
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2302/2011,Biologia,9011,180,CNA,6 Semestres,L1,421,75,42,6,0,0,4,4,0,10,5,4,29,75
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2303/2011,Biologia Marinha,9013,180,CNA,6 Semestres,L1,421,100,64,2,0,0,1,1,0,10,2,4,16,84
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2304/2011,Bioquímica,9015,180,CNA,6 Semestres,L1,421,41,22,4,0,0,3,2,0,5,3,2,17,41
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2305/2011,Biotecnologia,9016,180,CNA,6 Semestres,L1,524,38,21,2,0,0,1,1,0,10,1,1,15,37
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2329/2011,Ciências Farmacêuticas,9494,300,CNA,5 Anos,MI,727,63,50,1,0,0,3,0,0,4,3,2,11,63
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Ef 2307/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,115,84,6,0,1,1,4,0,15,1,3,28,115
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Cr 42/2016,Gestão Marinha e Costeira,L123,180,CNA,6 Semestres,L1,851,48,28,3,0,0,5,4,0,3,3,2,18,48
Público,Universitário,0200,0203,Universidade do Algarve,Universidade do Algarve - Faculdade de Ciências e Tecnologia,n/a,R/A-Cr 42/2017,Matemática Aplicada à Economia e à Gestão,9210,180,CNA,6 Semestres,L1,461,38,22,2,0,0,3,0,0,3,6,2,14,38
Público,Universitário,0200,0204,Universidade do Algarve,Universidade do Algarve - Faculdade de Economia,n/a,R/A-Ef 2356/2011,Economia,9081,180,CNA,6 Semestres,L1,314,70,28,6,0,0,6,0,0,10,8,2,30,60
Público,Universitário,0200,0204,Universidade do Algarve,Universidade do Algarve - Faculdade de Economia,n/a,R/A-Ef 2357/2011,Gestão de Empresas,9152,180,CNA,6 Semestres,L1,345,99,70,1,0,0,1,0,0,12,1,2,15,87
Público,Universitário,0200,0204,Universidade do Algarve,Universidade do Algarve - Faculdade de Economia,n/a,R/A-Ef 2358/2011,Sociologia,9240,180,CNA,6 Semestres,L1,312,50,40,1,0,0,0,0,0,5,0,2,6,48
Público,Universitário,0200,0206,Universidade do Algarve,Universidade do Algarve - Faculdade de Medicina e Ciências Biomédicas,n/a,R/A-Ef 2272/2011,Ciências Biomédicas,9351,180,CNA,6 Semestres,L1,721,78,53,3,0,0,4,0,0,10,4,4,21,78
Público,Universitário,0200,0206,Universidade do Algarve,Universidade do Algarve - Faculdade de Medicina e Ciências Biomédicas,n/a,R/A-Ef 275/2012,Medicina,8388,360,CNA,6 Anos,MI,721,96,0,0,0,0,0,0,84,12,0,0,96,96
Público,Politécnico,0300,3011,Universidade de Aveiro,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,n/a,R/A-Ef 3417/2011,Contabilidade,9056,180,CNA,6 Semestres,L1,344,150,95,1,0,2,2,0,0,1,2,8,8,111
Público,Politécnico,0300,3011,Universidade de Aveiro,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,n/a,R/A-Ef 3417/2011,Contabilidade (regime pós-laboral),9869,180,CNA,6 Semestres,L1,344,0,20,10,0,2,2,0,0,1,2,0,17,37
Público,Politécnico,0300,3011,Universidade de Aveiro,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,n/a,R/A-Ef 1512/2011,Finanças,9140,180,CNA,6 Semestres,L1,343,60,20,1,0,1,1,0,0,1,2,0,6,26
Público,Politécnico,0300,3011,Universidade de Aveiro,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,n/a,R/A-Ef 1512/2011,Finanças (regime pós-laboral),9888,180,CNA,6 Semestres,L1,343,0,20,9,0,1,1,0,0,1,2,0,14,34
Público,Politécnico,0300,3011,Universidade de Aveiro,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,n/a,R/A-Ef 3418/2011,Marketing,9205,180,CNA,6 Semestres,L1,342,60,33,1,0,1,0,0,0,1,0,1,3,37
Público,Politécnico,0300,3011,Universidade de Aveiro,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,n/a,R/A-Ef 3418/2011,Marketing (regime pós-laboral),8005,180,CNA,6 Semestres,L1,342,0,20,1,0,1,0,0,0,1,0,0,3,23
Público,Politécnico,0300,3012,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,n/a,R/A-Cr 25/2020,Eletrónica e Mecânica Industrial,L194,180,CNA,3 Anos,L1,523,50,35,3,0,5,1,0,0,1,1,0,11,46
Público,Politécnico,0300,3012,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,n/a,R/A-Cr 86/2024,Engenharia Informática Aplicada,L346,180,CNA,3 Anos,L1,481,45,27,6,0,5,1,0,0,2,1,0,15,42
Público,Politécnico,0300,3012,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,n/a,R/A-Ef 3415/2011,Gestão Comercial,L021,180,CNA,6 Semestres,L1,345,50,30,4,0,5,1,0,0,3,1,2,14,46
Público,Politécnico,0300,3012,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,n/a,R/A-Ef 3416/2011,Gestão Pública,L140,180,CNA,6 Semestres,L1,345,45,19,4,0,2,1,0,0,1,1,0,9,28
Público,Politécnico,0300,3012,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,n/a,R/A-Cr 68/2015,Gestão da Qualidade,8405,180,CNA,6 Semestres,L1,345,60,24,3,0,3,1,0,0,2,1,0,10,34
Público,Politécnico,0300,3012,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,n/a,R/A-Ef 1510/2011,Secretariado e Comunicação Empresarial,9235,180,CNA,6 Semestres,L1,346,50,25,3,0,1,1,0,0,2,1,0,8,33
Público,Politécnico,0300,3013,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,n/a,R/A-Ef 1505/2011,Enfermagem,9500,240,CNA,8 Semestres,L1,723,95,82,5,0,0,1,0,0,3,1,3,10,95
Público,Politécnico,0300,3013,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,n/a,R/A-Ef 1506/2011,Fisioterapia,9504,240,CNA,8 Semestres,L1,726,62,40,5,0,0,2,0,0,5,6,3,18,61
Público,Politécnico,0300,3013,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,n/a,R/A-Cr 38/2015,Imagem Médica e Radioterapia,L066,240,CNA,8 Semestres,L1,725,32,25,2,0,0,1,0,0,1,2,1,6,32
Público,Politécnico,0300,3013,Universidade de Aveiro,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,n/a,R/A-Ef 1509/2011,Terapia da Fala,9890,240,CNA,8 Semestres,L1,726,40,24,3,0,0,1,0,0,1,2,1,7,32
Público,Politécnico,0300,3014,Universidade de Aveiro,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",n/a,R/A-Cr 96/2016,Automação e Sistemas de Produção,L299,180,CNA,6 Semestres,L1,521,35,22,2,0,5,1,0,0,2,1,0,11,33
Público,Politécnico,0300,3014,Universidade de Aveiro,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",n/a,R/A-Ef 1504/2011,Design de Produto e Tecnologia,L138,180,CNA,6 Semestres,L1,214,65,38,3,0,2,1,0,0,3,1,0,10,48
Público,Politécnico,0300,3014,Universidade de Aveiro,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",n/a,R/A-Cr 219/2025,Engenharia de Software Industrial,L417,180,CNA,3 anos,L1,481,23,20,1,0,2,0,0,0,0,0,0,3,23
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1426/2011,Administração Pública,9002,180,CNA,6 Semestres,L1,345,85,55,5,0,0,2,0,0,1,4,4,12,71
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1427/2011,Biologia,9011,180,CNA,6 Semestres,L1,421,150,90,4,0,0,1,0,0,14,7,1,26,117
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1428/2011,Biologia e Geologia,9012,180,CNA,6 Semestres,L1,421,45,27,3,0,0,2,0,0,1,2,0,8,35
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 1429/2011,Bioquímica,9015,180,CNA,3 anos,L1,421,80,60,2,0,0,1,0,0,3,3,1,9,70
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 1430/2011,Biotecnologia,9016,180,CNA,3 anos,L1,524,80,58,2,0,0,1,0,0,4,5,0,12,70
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1431/2011,Ciências Biomédicas,9351,180,CNA,6 Semestres,L1,721,100,77,3,0,0,1,0,0,13,1,4,18,99
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1432/2011,Ciências do Mar,9041,180,CNA,6 Semestres,L1,443,45,25,5,0,0,2,0,0,5,3,1,15,41
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1433/2011,Design,9069,180,CNA,6 Semestres,L1,214,70,52,3,0,0,1,0,0,7,1,1,12,65
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 1434/2011,Economia,9081,180,CNA,3 anos,L1,314,60,47,3,0,0,2,0,0,4,2,1,11,59
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 3406/2011,Educação Básica,9853,180,CNA,6 Semestres,L1,144,80,65,9,0,0,4,0,0,1,1,0,15,80
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 170/2021,Engenharia Aeroespacial,L221,180,CNA,6 Semestres,L1,525,80,50,3,0,0,1,0,0,8,2,0,14,64
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 47/2021,Engenharia Biomédica,9455,180,CNA,3 Anos,L1,524,70,40,2,0,0,2,0,0,6,2,0,12,52
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 87/2021,Engenharia Civil,9089,180,CNA,3 Anos,L1,582,60,35,2,0,0,3,0,0,6,1,2,12,49
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 134/2021,Engenharia Computacional,L223,180,CNA,6 Semestres,L1,523,50,25,2,0,0,1,0,0,3,2,0,8,33
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 77/2021,Engenharia Eletrotécnica e de Computadores,L209,180,CNA,3 Anos,L1,523,120,56,3,0,0,2,0,0,2,1,1,8,65
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 91/2021,Engenharia Física,9113,180,CNA,3 Anos,L1,441,60,35,2,0,0,2,0,0,3,2,0,9,44
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 5/2014,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,88,78,2,0,0,0,0,0,3,1,4,6,88
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 41/2021,Engenharia Mecânica,9123,180,CNA,3 Anos,L1,521,150,101,3,0,0,2,0,0,5,5,1,15,117
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 60/2021,Engenharia Química,9125,180,CNA,3 Anos,L1,524,60,39,3,0,0,1,0,0,3,1,2,8,49
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 94/2020,Engenharia de Automação Industrial,L202,180,CNA,3 Anos,L1,523,45,40,2,0,0,0,0,0,1,1,0,4,44
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 54/2021,Engenharia de Computadores e Informática,L217,180,CNA,3 Anos,L1,523,120,100,4,0,0,3,0,0,10,2,1,19,120
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 153/2021,Engenharia de Materiais,9096,180,CNA,3 Anos,L1,543,50,21,2,0,0,1,0,0,1,1,0,5,26
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 178/2020,Engenharia do Ambiente,9099,180,CNA,6 Semestres,L1,851,50,15,4,0,0,1,0,0,2,1,0,8,23
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 174/2020,Engenharia e Gestão Industrial,9104,180,CNA,6 Semestres,L1,529,115,74,2,0,0,2,0,0,2,8,2,14,90
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 143/2021,Física,9141,180,CNA,6 Semestres,L1,441,40,15,3,0,0,1,0,0,1,1,0,6,21
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 15/2016,Geologia,9146,180,CNA,6 Semestres,L1,443,30,15,3,0,0,1,0,0,1,1,0,6,21
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 3407/2011,Gestão,9147,180,CNA,6 Semestres,L1,345,60,40,3,0,0,1,0,0,10,3,3,17,60
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 3409/2011,Gestão e Planeamento em Turismo,L187,180,CNA,6 Semestres,L1,812,40,26,2,0,0,1,0,0,1,1,1,5,32
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1440/2011,Línguas e Estudos Editoriais,9194,180,CNA,6 Semestres,L1,222,40,24,2,0,0,1,0,0,3,2,1,8,33
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1441/2011,Línguas e Relações Empresariais,9196,180,CNA,6 Semestres,L1,222,105,70,7,0,0,1,0,0,10,5,3,23,96
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1442/2011,"Línguas, Literaturas e Culturas",9204,180,CNA,6 Semestres,L1,222,45,28,2,0,0,2,0,0,5,2,0,11,39
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1443/2011,Matemática,9209,180,CNA,6 Semestres,L1,461,55,32,3,0,0,2,0,0,2,1,0,8,40
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 230/2025,Matemática Aplicada e Computação,9345,180,CNA,3 anos,L1,461,40,22,1,0,0,1,0,0,1,0,0,3,25
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 82/2024,Medicina,9813,360,CNA,6 Anos,MI,721,40,40,0,0,0,0,0,0,0,0,0,0,40
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1444/2011,"Meteorologia, Oceanografia e Clima",L298,180,CNA,6 Semestres,L1,443,30,15,3,0,0,2,0,0,3,2,0,10,25
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1446/2011,Multimédia e Tecnologias da Comunicação,L254,180,CNA,6 Semestres,L1,213,90,78,3,0,0,2,0,0,2,1,1,8,87
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1445/2011,Música,9214,180,CL,6 Semestres,L1,212,70,54,2,0,0,1,0,0,1,2,0,6,60
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 3408/2011,Psicologia,9219,180,CNA,6 Semestres,L1,311,50,34,2,0,0,1,0,0,5,1,3,9,46
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Cr 68/2022,Química,9223,180,CNA,6 Semestres,L1,442,45,15,4,0,0,1,0,0,2,1,0,8,23
Público,Universitário,0300,0300,Universidade de Aveiro,Universidade de Aveiro,n/a,R/A-Ef 1450/2011,Tradução,9252,180,CNA,6 Semestres,L1,222,55,35,2,0,0,2,0,0,2,3,0,9,44
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 82/2012,Arquitetura,9257,300,CNA,5 Anos,MI,581,90,64,5,0,0,3,0,0,13,3,2,24,90
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1298/2011,Bioquímica,9015,180,CNA,6 Semestres,L1,421,65,45,7,0,0,1,0,0,9,1,2,18,65
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1299/2011,Biotecnologia,9016,180,CNA,6 Semestres,L1,524,60,43,5,0,0,1,0,0,8,1,2,15,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 217/2025,Cidades e Comunidades Sustentáveis Inteligentes,L406,180,CNA,3 anos,L1,520,40,30,1,0,0,1,0,0,6,1,1,9,40
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 1303/2011,Cinema,9048,180,CNA,3 anos,L1,213,55,50,2,0,0,0,0,0,3,0,0,5,55
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1300/2011,Ciência Política e Relações Internacionais,9020,180,CNA,6 Semestres,L1,313,60,35,3,0,0,1,0,0,10,2,3,16,54
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1301/2011,Ciências Biomédicas,9351,180,CNA,6 Semestres,L1,721,72,70,0,0,0,0,0,0,1,0,1,1,72
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1356/2011,Ciências Farmacêuticas,9494,300,CNA,5 Anos,MI,727,72,62,2,0,0,0,0,0,5,2,1,9,72
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1302/2011,Ciências da Comunicação,9023,180,CNA,6 Semestres,L1,321,78,68,3,0,0,1,0,0,4,1,1,9,78
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 1/2013,Ciências da Cultura,9025,180,CNA,6 Semestres,L1,312,40,24,4,0,0,1,0,0,8,1,2,14,40
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 3391/2011,Ciências do Desporto,9707,180,CNA,6 Semestres,L1,813,70,64,0,0,0,1,0,0,3,1,1,5,70
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 150/2023,Computação Criativa e Realidade Virtual,L331,180,CNA,3 Anos,L1,523,30,25,1,1,0,0,0,0,2,0,1,4,30
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1305/2011,Design Industrial,9074,180,CNA,6 Semestres,L1,214,60,52,3,0,0,0,0,0,3,1,1,7,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1306/2011,Design Multimédia,9075,180,CNA,6 Semestres,L1,214,50,49,0,0,0,0,0,0,1,0,0,1,50
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 1304/2011,Design de Moda,9071,180,CNA,3 anos,L1,214,60,60,0,0,0,0,0,0,0,0,0,0,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 1307/2011,Economia,9081,180,CNA,3 anos,L1,314,60,49,1,0,0,1,0,0,7,1,1,10,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 162/2021,Engenharia Aeronáutica,9740,180,CNA,3 Anos,L1,525,72,60,0,0,0,1,0,0,6,1,4,8,72
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 23/2020,Engenharia Civil,9089,180,CNA,3 Anos,L1,582,40,15,5,0,0,0,0,0,18,0,2,23,40
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 3392/2011,Engenharia Eletromecânica,9105,180,CNA,6 Semestres,L1,522,75,40,3,0,0,1,0,0,14,1,1,19,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 3393/2011,Engenharia Eletrotécnica e de Computadores,9112,180,CNA,6 Semestres,L1,523,66,24,3,0,0,1,0,0,10,1,2,15,41
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1308/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,90,80,3,1,0,1,0,0,3,1,1,9,90
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 209/2022,Engenharia Mecânica Computacional,L295,180,CNA,6 Semestres,L1,521,50,15,10,0,0,1,0,0,20,1,3,32,50
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 17/2016,Engenharia e Gestão Industrial,9104,180,CNA,6 Semestres,L1,529,36,20,3,0,0,1,0,0,10,1,1,15,36
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1310/2011,Estudos Portugueses e Espanhóis,9918,180,CNA,6 Semestres,L1,222,35,30,1,0,0,1,0,0,1,1,1,4,35
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 6/2022,Filosofia,9139,180,CNA,6 Semestres,L1,226,30,22,2,0,0,1,0,0,2,1,2,6,30
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 80/2020,Física e Aplicações,L205,180,CNA,6 Semestres,L1,441,40,10,1,0,0,0,0,0,7,1,1,9,20
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 3394/2011,Gestão,9147,180,CNA,6 Semestres,L1,345,100,81,3,0,0,1,0,0,8,2,5,14,100
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 7/2014,"Informática Web, Móvel e na Nuvem",L303,180,CNA,6 Semestres,L1,481,35,20,1,0,0,0,0,0,12,1,1,14,35
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 37/2023,Inteligência Artificial e Ciência de Dados,L227,180,CNA,6 Semestres,L1,481,50,29,11,1,0,1,0,0,5,1,1,19,49
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 3395/2011,Marketing,9205,180,CNA,6 Semestres,L1,342,45,39,1,0,0,0,0,0,4,0,1,5,45
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 32/2019,Matemática e Aplicações,9835,180,CNA,6 Semestres,L1,461,30,15,6,0,0,1,0,0,5,1,2,13,30
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1357/2011,Medicina,9813,360,CNA,6 Anos,MI,721,210,150,0,0,0,0,0,28,5,0,9,33,192
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 1313/2011,Optometria e Ciências da Visão,8184,180,CNA,3 anos,L1,725,54,39,7,0,0,1,0,0,4,2,1,14,54
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1314/2011,Psicologia,9219,180,CNA,6 Semestres,L1,311,60,55,2,0,0,0,0,0,2,1,0,5,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1315/2011,Química Industrial,9225,180,CNA,6 Semestres,L1,524,40,20,8,0,0,1,0,0,9,1,1,19,40
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Ef 1316/2011,Sociologia,9240,180,CNA,6 Semestres,L1,312,60,47,5,0,0,1,0,0,4,1,2,11,60
Público,Universitário,0400,0400,Universidade da Beira Interior,Universidade da Beira Interior,n/a,R/A-Cr 51/2022,Tecnologia e Produto de Moda Sustentável,L258,180,CNA,6 Semestres,L1,542,20,12,2,1,0,1,0,0,3,1,0,8,20
