course_id,exam_code,conjunto_id,weight
0400_0400_9016,16,6,0.5
0400_0400_9016,18,6,0.5
0400_0400_9048,18,1,0.5
0400_0400_9048,03,1,0.5
0400_0400_9048,18,2,0.5
0400_0400_9048,06,2,0.5
0400_0400_9048,18,3,0.5
0400_0400_9048,12,3,0.5
0400_0400_9048,18,4,0.5
0400_0400_9048,11,4,0.5
0400_0400_9020,18,1,0.5
0400_0400_9020,06,1,0.5
0400_0400_9020,18,2,0.5
0400_0400_9020,09,2,0.5
0400_0400_9020,18,3,0.5
0400_0400_9020,11,3,0.5
0400_0400_9020,18,4,0.5
0400_0400_9020,13,4,0.5
0400_0400_9020,18,5,0.5
0400_0400_9020,17,5,0.5
0400_0400_9351,02,1,0.5
0400_0400_9351,07,1,0.5
0400_0400_9351,02,2,0.5
0400_0400_9351,16,2,0.5
0400_0400_9494,02,1,0.5
0400_0400_9494,07,1,0.5
0400_0400_9494,02,2,0.5
0400_0400_9494,19,2,0.5
0400_0400_9023,06,1,0.5
0400_0400_9023,18,1,0.5
0400_0400_9023,09,2,0.5
0400_0400_9023,18,2,0.5
0400_0400_9023,04,3,0.5
0400_0400_9023,18,3,0.5
0400_0400_9023,17,4,0.5
0400_0400_9023,18,4,0.5
0400_0400_9023,11,5,0.3333
0400_0400_9023,13,5,0.3333
0400_0400_9023,18,5,0.3333
0400_0400_9025,06,1,0.5
0400_0400_9025,09,1,0.5
0400_0400_9025,06,2,0.5
0400_0400_9025,11,2,0.5
0400_0400_9025,06,3,0.5
0400_0400_9025,18,3,0.5
0400_0400_9025,09,4,0.5
0400_0400_9025,11,4,0.5
0400_0400_9025,09,5,0.5
0400_0400_9025,18,5,0.5
0400_0400_9025,11,6,0.5
0400_0400_9025,18,6,0.5
0400_0400_9707,02,1,0.5
0400_0400_9707,18,1,0.5
0400_0400_9707,17,2,0.5
0400_0400_9707,18,2,0.5
0400_0400_9707,06,3,0.5
0400_0400_9707,18,3,0.5
0400_0400_L331,18,1,0.5
0400_0400_L331,02,1,0.5
0400_0400_L331,18,2,0.5
0400_0400_L331,03,2,0.5
0400_0400_L331,18,3,0.5
0400_0400_L331,04,3,0.5
0400_0400_L331,18,4,0.5
0400_0400_L331,07,4,0.5
0400_0400_L331,18,5,0.5
0400_0400_L331,10,5,0.5
0400_0400_L331,18,6,0.5
0400_0400_L331,16,6,0.5
0400_0400_9074,03,1,0.5
0400_0400_9074,10,1,0.5
0400_0400_9074,03,2,0.5
0400_0400_9074,18,2,0.5
0400_0400_9074,10,3,0.5
0400_0400_9074,16,3,0.5
0400_0400_9074,03,4,0.5
0400_0400_9074,12,4,0.5
0400_0400_9074,03,5,0.5
0400_0400_9074,06,5,0.5
0400_0400_9074,10,6,0.5
0400_0400_9074,12,6,0.5
0400_0400_9075,03,1,0.5
0400_0400_9075,10,1,0.5
0400_0400_9075,03,2,0.5
0400_0400_9075,12,2,0.5
0400_0400_9075,12,3,0.5
0400_0400_9075,18,3,0.5
0400_0400_9075,06,4,0.5
0400_0400_9075,18,4,0.5
0400_0400_9075,03,5,0.5
0400_0400_9075,18,5,0.5
0400_0400_9071,03,1,0.5
0400_0400_9071,12,1,0.5
0400_0400_9071,03,2,0.5
0400_0400_9071,10,2,0.5
0400_0400_9071,12,3,0.5
0400_0400_9071,18,3,0.5
0400_0400_9071,06,4,0.5
0400_0400_9071,18,4,0.5
0400_0400_9071,03,5,0.5
0400_0400_9071,18,5,0.5
0400_0400_9081,19,1,0.5
0400_0400_9081,18,1,0.5
0400_0400_9081,04,2,0.5
0400_0400_9081,19,2,0.5
0400_0400_9081,09,3,0.5
0400_0400_9081,19,3,0.5
0400_0400_9740,07,1,0.5
0400_0400_9740,19,1,0.5
0400_0400_9089,07,1,0.5
0400_0400_9089,19,1,0.5
0400_0400_9105,07,1,0.5
0400_0400_9105,19,1,0.5
0400_0400_9112,07,1,0.5
0400_0400_9112,19,1,0.5
0400_0400_9112,10,2,0.5
0400_0400_9112,19,2,0.5
0400_0400_9112,19,3,0.5
0400_0400_9112,18,3,0.5
0400_0400_9119,19,1,0.5
0400_0400_9119,02,1,0.5
0400_0400_9119,19,2,0.5
0400_0400_9119,03,2,0.5
0400_0400_9119,19,3,0.5
0400_0400_9119,04,3,0.5
0400_0400_9119,19,4,0.5
0400_0400_9119,07,4,0.5
0400_0400_9119,19,5,0.5
0400_0400_9119,10,5,0.5
0400_0400_9119,19,6,0.5
0400_0400_9119,18,6,0.5
0400_0400_L295,07,1,0.5
0400_0400_L295,19,1,0.5
0400_0400_9104,07,1,0.5
0400_0400_9104,19,1,0.5
0400_0400_9918,05,1,0.5
0400_0400_9918,18,1,0.5
0400_0400_9918,11,2,0.5
0400_0400_9918,18,2,0.5
0400_0400_9918,05,3,0.5
0400_0400_9918,11,3,0.5
0400_0400_9918,15,4,0.5
0400_0400_9918,18,4,0.5
0400_0400_9918,12,5,0.5
0400_0400_9918,18,5,0.5
0400_0400_9139,18,1,0.5
0400_0400_9139,06,1,0.5
0400_0400_9139,18,2,0.5
0400_0400_9139,09,2,0.5
0400_0400_9139,18,3,0.5
0400_0400_9139,12,3,0.5
0400_0400_9139,18,4,0.5
0400_0400_9139,11,4,0.5
0400_0400_9139,18,5,0.5
0400_0400_9139,14,5,0.5
0400_0400_9139,18,6,0.5
0400_0400_9139,17,6,0.5
0400_0400_L205,07,1,0.5
0400_0400_L205,19,1,0.5
0400_0400_9147,04,1,0.5
0400_0400_9147,18,1,0.5
0400_0400_9147,16,2,0.5
0400_0400_9147,18,2,0.5
0400_0400_9147,04,3,0.5
0400_0400_9147,16,3,0.5
0400_0400_9147,09,4,0.5
0400_0400_9147,16,4,0.5
0400_0400_9147,04,5,0.5
0400_0400_9147,09,5,0.5
0400_0400_L303,16,1,0.5
0400_0400_L303,02,1,0.5
0400_0400_L303,16,2,0.5
0400_0400_L303,06,2,0.5
0400_0400_L303,16,3,0.5
0400_0400_L303,07,3,0.5
0400_0400_L303,16,4,0.5
0400_0400_L303,10,4,0.5
0400_0400_L303,16,5,0.5
0400_0400_L303,18,5,0.5
0400_0400_L227,19,1,0.5
0400_0400_L227,02,1,0.5
0400_0400_L227,19,2,0.5
0400_0400_L227,04,2,0.5
0400_0400_L227,19,3,0.5
0400_0400_L227,06,3,0.5
0400_0400_L227,19,4,0.5
0400_0400_L227,07,4,0.5
0400_0400_L227,19,5,0.5
0400_0400_L227,10,5,0.5
0400_0400_L227,19,6,0.5
0400_0400_L227,18,6,0.5
0400_0400_9205,04,1,0.5
0400_0400_9205,17,1,0.5
0400_0400_9205,04,2,0.5
0400_0400_9205,18,2,0.5
0400_0400_9205,17,3,0.5
0400_0400_9205,18,3,0.5
0400_0400_9835,19,1,0.5
0400_0400_9835,02,1,0.5
0400_0400_9835,19,2,0.5
0400_0400_9835,04,2,0.5
0400_0400_9835,19,3,0.5
0400_0400_9835,07,3,0.5
0400_0400_9835,19,4,0.5
0400_0400_9835,09,4,0.5
0400_0400_9835,19,5,0.5
0400_0400_9835,10,5,0.5
0400_0400_9835,19,6,0.5
0400_0400_9835,18,6,0.5
0400_0400_9813,02,1,0.3333
0400_0400_9813,07,1,0.3333
0400_0400_9813,19,1,0.3333
0400_0400_8184,02,1,0.5
0400_0400_8184,18,1,0.5
0400_0400_8184,02,2,0.5
0400_0400_8184,07,2,0.5
0400_0400_8184,02,3,0.5
0400_0400_8184,16,3,0.5
0400_0400_9219,02,1,0.5
0400_0400_9219,18,1,0.5
0400_0400_9219,17,2,0.5
0400_0400_9219,18,2,0.5
0400_0400_9219,06,3,0.5
0400_0400_9219,18,3,0.5
0400_0400_9219,02,4,0.5
0400_0400_9219,17,4,0.5
0400_0400_9225,02,1,0.5
0400_0400_9225,07,1,0.5
0400_0400_9225,02,2,0.5
0400_0400_9225,16,2,0.5
0400_0400_9225,02,3,0.5
0400_0400_9225,18,3,0.5
0400_0400_9225,07,4,0.5
0400_0400_9225,16,4,0.5
0400_0400_9225,07,5,0.5
0400_0400_9225,18,5,0.5
0400_0400_9225,16,6,0.5
0400_0400_9225,18,6,0.5
0400_0400_9240,06,1,0.5
0400_0400_9240,18,1,0.5
0400_0400_9240,11,2,0.5
0400_0400_9240,18,2,0.5
0400_0400_9240,09,3,0.5
0400_0400_9240,18,3,0.5
0400_0400_9240,11,4,0.5
0400_0400_9240,13,4,0.5
0400_0400_9240,09,5,0.5
0400_0400_9240,13,5,0.5
0400_0400_L258,18,1,0.5
0400_0400_L258,02,1,0.5
0400_0400_L258,18,2,0.5
0400_0400_L258,03,2,0.5
0400_0400_L258,18,3,0.5
0400_0400_L258,07,3,0.5
0400_0400_L258,18,4,0.5
0400_0400_L258,10,4,0.5
0400_0400_L258,18,5,0.5
0400_0400_L258,12,5,0.5
0400_0400_L258,18,6,0.5
0400_0400_L258,16,6,0.5
0500_7240_9500,02,1,0.5
0500_7240_9500,07,1,0.5
0500_7240_9500,02,2,0.5
0500_7240_9500,16,2,0.5
0500_7240_9500,02,3,0.5
0500_7240_9500,17,3,0.5
0500_0501_9448,02,1,0.5
0500_0501_9448,09,1,0.5
0500_0501_9448,02,2,0.5
0500_0501_9448,11,2,0.5
0500_0501_9448,02,3,0.5
0500_0501_9448,18,3,0.5
0500_0501_9448,09,4,0.5
0500_0501_9448,11,4,0.5
0500_0501_9448,09,5,0.5
0500_0501_9448,18,5,0.5
0500_0501_9448,11,6,0.5
0500_0501_9448,18,6,0.5
0500_0501_9257,03,1,0.5
0500_0501_9257,10,1,0.5
0500_0501_9257,10,2,0.5
0500_0501_9257,16,2,0.5
0500_0501_9257,10,3,0.5
0500_0501_9257,12,3,0.5
0500_0501_9011,02,1,0.5
0500_0501_9011,07,1,0.5
0500_0501_9011,02,2,0.5
0500_0501_9011,16,2,0.5
0500_0501_9011,07,3,0.5
0500_0501_9011,16,3,0.5
0500_0501_9015,02,1,0.5
0500_0501_9015,07,1,0.5
0500_0501_9015,02,2,0.5
0500_0501_9015,16,2,0.5
0500_0501_9015,07,3,0.5
0500_0501_9015,16,3,0.5
0500_0501_9891,03,1,0.5
0500_0501_9891,18,1,0.5
0500_0501_9891,10,2,0.5
0500_0501_9891,18,2,0.5
0500_0501_9891,16,3,0.5
0500_0501_9891,18,3,0.5
0500_0501_9455,07,1,0.5
0500_0501_9455,19,1,0.5
0500_0501_9089,07,1,0.5
0500_0501_9089,19,1,0.5
0500_0501_L209,02,1,0.5
0500_0501_L209,19,1,0.5
0500_0501_L209,07,2,0.5
0500_0501_L209,19,2,0.5
0500_0501_L209,10,3,0.5
0500_0501_L209,19,3,0.5
0500_0501_9113,07,1,0.5
0500_0501_9113,19,1,0.5
0500_0501_9119,02,1,0.5
0500_0501_9119,19,1,0.5
0500_0501_9119,07,2,0.5
0500_0501_9119,19,2,0.5
0500_0501_9119,19,3,0.5
0500_0501_9119,18,3,0.5
0500_0501_9123,07,1,0.5
0500_0501_9123,19,1,0.5
0500_0501_9125,07,1,0.5
0500_0501_9125,19,1,0.5
0500_0501_9099,07,1,0.5
0500_0501_9099,19,1,0.5
0500_0501_9099,02,2,0.5
0500_0501_9099,19,2,0.5
0500_0501_9104,07,1,0.5
0500_0501_9104,19,1,0.5
0500_0501_9141,07,1,0.5
0500_0501_9141,19,1,0.5
0500_0501_9146,02,1,0.5
0500_0501_9146,07,1,0.5
0500_0501_9146,02,2,0.5
0500_0501_9146,09,2,0.5
0500_0501_9146,02,3,0.5
0500_0501_9146,16,3,0.5
0500_0501_9146,07,4,0.5
0500_0501_9146,09,4,0.5
0500_0501_9146,07,5,0.5
0500_0501_9146,16,5,0.5
0500_0501_9146,09,6,0.5
0500_0501_9146,16,6,0.5
0500_0501_L285,16,1,0.5
0500_0501_L285,02,1,0.5
0500_0501_L285,16,2,0.5
0500_0501_L285,04,2,0.5
0500_0501_L285,16,3,0.5
0500_0501_L285,07,3,0.5
0500_0501_L285,16,4,0.5
0500_0501_L285,10,4,0.5
0500_0501_L227,02,1,0.5
0500_0501_L227,19,1,0.5
0500_0501_L227,04,2,0.5
0500_0501_L227,19,2,0.5
0500_0501_L227,07,3,0.5
0500_0501_L227,19,3,0.5
0500_0501_9209,02,1,0.5
0500_0501_9209,19,1,0.5
0500_0501_9209,07,2,0.5
0500_0501_9209,19,2,0.5
0500_0501_9209,19,3,0.5
0500_0501_9209,18,3,0.5
0500_0501_9223,07,1,0.5
0500_0501_9223,19,1,0.5
0500_0501_8408,07,1,0.5
0500_0501_8408,19,1,0.5
0500_0502_9002,13,1,0.5
0500_0502_9002,16,1,0.5
0500_0502_9002,13,2,0.5
0500_0502_9002,18,2,0.5
0500_0502_9002,16,3,0.5
0500_0502_9002,18,3,0.5
0500_0502_9078,06,1,0.5
0500_0502_9078,11,1,0.5
0500_0502_9078,06,2,0.5
0500_0502_9078,18,2,0.5
0500_0502_9078,11,3,0.5
0500_0502_9078,18,3,0.5
0500_0503_9081,04,1,0.5
0500_0503_9081,19,1,0.5
0500_0503_9081,19,2,0.5
0500_0503_9081,18,2,0.5
0500_0503_9147,04,1,0.5
0500_0503_9147,19,1,0.5
0500_0503_9147,19,2,0.5
0500_0503_9147,18,2,0.5
0500_0503_9229,18,1,0.5
0500_0503_9229,04,1,0.5
0500_0503_9229,18,2,0.5
0500_0503_9229,06,2,0.5
0500_0503_9229,18,3,0.5
0500_0503_9229,11,3,0.5
0500_0503_9229,18,4,0.5
0500_0503_9229,19,4,0.5
0500_0503_9240,18,1,0.5
0500_0503_9240,04,1,0.5
0500_0503_9240,18,2,0.5
0500_0503_9240,06,2,0.5
0500_0503_9240,18,3,0.5
0500_0503_9240,09,3,0.5
0500_0503_9240,18,4,0.5
0500_0503_9240,11,4,0.5
0500_0503_9240,18,5,0.5
0500_0503_9240,19,5,0.5
0500_0504_9819,02,1,0.5
0500_0504_9819,07,1,0.5
0500_0504_9494,02,1,0.5
0500_0504_9494,07,1,0.5
0500_0504_9832,02,1,0.5
0500_0504_9832,07,1,0.5
0500_0505_9006,06,1,0.5
0500_0505_9006,09,1,0.5
0500_0505_9006,06,2,0.5
0500_0505_9006,11,2,0.5
0500_0505_9006,06,3,0.5
0500_0505_9006,18,3,0.5
0500_0505_9006,09,4,0.5
0500_0505_9006,11,4,0.5
0500_0505_9006,09,5,0.5
0500_0505_9006,18,5,0.5
0500_0505_9006,11,6,0.5
0500_0505_9006,18,6,0.5
0500_0505_9694,06,1,0.5
0500_0505_9694,18,1,0.5
0500_0505_9694,11,2,0.5
0500_0505_9694,18,2,0.5
0500_0505_9694,17,3,0.5
0500_0505_9694,18,3,0.5
0500_0505_9132,18,1,0.5
0500_0505_9132,06,1,0.5
0500_0505_9132,18,2,0.5
0500_0505_9132,12,2,0.5
0500_0505_9132,18,3,0.5
0500_0505_9132,11,3,0.5
0500_0505_9132,18,4,0.5
0500_0505_9132,13,4,0.5
0500_0505_9132,18,5,0.5
0500_0505_9132,16,5,0.5
0500_0505_9133,18,1,0.5
0500_0505_9133,06,1,0.5
0500_0505_9133,18,2,0.5
0500_0505_9133,12,2,0.5
0500_0505_9133,18,3,0.5
0500_0505_9133,11,3,0.5
0500_0505_9133,18,4,0.5
0500_0505_9133,14,4,0.5
0500_0505_9133,18,5,0.5
0500_0505_9133,15,5,0.5
0500_0505_9133,18,6,0.5
0500_0505_9133,17,6,0.5
0500_0505_9135,06,1,0.5
0500_0505_9135,18,1,0.5
0500_0505_9135,09,2,0.5
0500_0505_9135,18,2,0.5
0500_0505_9135,11,3,0.5
0500_0505_9135,18,3,0.5
0500_0505_9135,06,4,0.5
0500_0505_9135,11,4,0.5
0500_0505_9139,06,1,0.5
0500_0505_9139,18,1,0.5
0500_0505_9139,11,2,0.5
0500_0505_9139,18,2,0.5
0500_0505_9139,17,3,0.5
0500_0505_9139,18,3,0.5
0500_0505_9143,02,1,0.5
0500_0505_9143,18,1,0.5
0500_0505_9143,09,2,0.5
0500_0505_9143,18,2,0.5
0500_0505_9143,04,3,0.5
0500_0505_9143,09,3,0.5
0500_0505_9143,09,4,0.5
0500_0505_9143,11,4,0.5
0500_0505_9143,09,5,0.5
0500_0505_9143,17,5,0.5
0500_0505_9181,06,1,0.5
0500_0505_9181,11,1,0.5
0500_0505_9181,06,2,0.5
0500_0505_9181,18,2,0.5
0500_0505_9181,11,3,0.5
0500_0505_9181,18,3,0.5
0500_0505_9182,18,1,0.5
0500_0505_9182,06,1,0.5
0500_0505_9182,18,2,0.5
0500_0505_9182,09,2,0.5
0500_0505_9182,18,3,0.5
0500_0505_9182,10,3,0.5
0500_0505_9182,18,4,0.5
0500_0505_9182,12,4,0.5
0500_0505_9182,18,5,0.5
0500_0505_9182,11,5,0.5
0500_0505_9182,18,6,0.5
0500_0505_9182,13,6,0.5
0500_0505_9773,06,1,0.5
0500_0505_9773,18,1,0.5
0500_0505_9773,11,2,0.5
0500_0505_9773,18,2,0.5
0500_0505_9773,17,3,0.5
0500_0505_9773,18,3,0.5
0500_0505_9779,01,1,0.5
0500_0505_9779,13,1,0.5
0500_0505_9779,05,2,0.5
0500_0505_9779,13,2,0.5
0500_0505_9779,08,3,0.5
0500_0505_9779,13,3,0.5
0500_0505_9779,13,4,0.5
0500_0505_9779,21,4,0.5
0500_0505_9779,08,5,0.5
0500_0505_9779,18,5,0.5
0500_0505_9779,13,6,0.5
0500_0505_9779,18,6,0.5
0500_0505_8393,18,1,0.5
0500_0505_8393,05,1,0.5
0500_0505_8393,18,2,0.5
0500_0505_8393,06,2,0.5
0500_0505_8393,18,3,0.5
0500_0505_8393,08,3,0.5
0500_0505_8393,18,4,0.5
0500_0505_8393,11,4,0.5
0500_0505_8393,18,5,0.5
0500_0505_8393,13,5,0.5
0500_0505_8393,18,6,0.5
0500_0505_8393,15,6,0.5
0500_0505_L109,04,1,0.5
0500_0505_L109,09,1,0.5
0500_0505_L109,09,2,0.5
0500_0505_L109,11,2,0.5
0500_0505_L109,04,3,0.5
0500_0505_L109,18,3,0.5
0500_0505_L109,09,4,0.5
0500_0505_L109,18,4,0.5
0500_0505_L109,11,5,0.5
0500_0505_L109,18,5,0.5
0500_0505_L109,16,6,0.5
0500_0505_L109,18,6,0.5
0500_0506_9813,02,1,0.3333
0500_0506_9813,07,1,0.3333
0500_0506_9813,19,1,0.3333
0500_0506_9548,02,1,0.5
0500_0506_9548,07,1,0.5
0500_0506_9548,02,2,0.5
0500_0506_9548,19,2,0.5
0500_0507_9026,02,1,0.5
0500_0507_9026,06,1,0.5
0500_0507_9026,02,2,0.5
0500_0507_9026,17,2,0.5
0500_0507_9026,02,3,0.5
0500_0507_9026,18,3,0.5
0500_0507_9026,06,4,0.5
0500_0507_9026,17,4,0.5
0500_0507_9026,06,5,0.5
0500_0507_9026,18,5,0.5
0500_0507_9026,17,6,0.5
0500_0507_9026,18,6,0.5
0500_0507_9219,02,1,0.5
0500_0507_9219,06,1,0.5
0500_0507_9219,02,2,0.5
0500_0507_9219,17,2,0.5
0500_0507_9219,02,3,0.5
0500_0507_9219,18,3,0.5
0500_0507_9219,06,4,0.5
0500_0507_9219,17,4,0.5
0500_0507_9219,06,5,0.5
0500_0507_9219,18,5,0.5
0500_0507_9219,17,6,0.5
0500_0507_9219,18,6,0.5
0500_0507_9238,02,1,0.5
0500_0507_9238,04,1,0.5
0500_0507_9238,02,2,0.5
0500_0507_9238,11,2,0.5
0500_0507_9238,02,3,0.5
0500_0507_9238,18,3,0.5
0500_0507_9238,04,4,0.5
0500_0507_9238,11,4,0.5
0500_0507_9238,04,5,0.5
0500_0507_9238,18,5,0.5
0500_0507_9238,11,6,0.5
0500_0507_9238,18,6,0.5
0500_0508_9707,02,1,0.5
0500_0508_9707,07,1,0.5
0500_0508_9707,02,2,0.5
0500_0508_9707,16,2,0.5
0500_0508_9707,02,3,0.5
0500_0508_9707,18,3,0.5
0500_0508_9707,07,4,0.5
0500_0508_9707,16,4,0.5
0500_0508_9707,07,5,0.5
0500_0508_9707,18,5,0.5
0500_0508_9707,16,6,0.5
0500_0508_9707,18,6,0.5
0500_0521_9013,02,1,0.5
0500_0521_9013,07,1,0.5
0500_0521_9013,02,2,0.5
0500_0521_9013,16,2,0.5
0500_0521_9013,07,3,0.5
0500_0521_9013,16,3,0.5
0600_7030_9500,02,1,0.5
0600_7030_9500,06,1,0.5
0600_7030_9500,02,2,0.5
0600_7030_9500,07,2,0.5
0600_7030_9500,02,3,0.5
0600_7030_9500,09,3,0.5
0600_7030_9500,02,4,0.5
0600_7030_9500,16,4,0.5
0600_7030_9500,02,5,0.5
0600_7030_9500,18,5,0.5
0600_0602_9003,02,1,0.5
0600_0602_9003,04,1,0.5
0600_0602_9003,02,2,0.5
0600_0602_9003,07,2,0.5
0600_0602_9003,02,3,0.5
0600_0602_9003,16,3,0.5
0600_0602_9003,02,4,0.5
0600_0602_9003,18,4,0.5
0600_0602_9011,02,1,0.5
0600_0602_9011,07,1,0.5
0600_0602_9011,02,2,0.5
0600_0602_9011,16,2,0.5
0600_0602_9011,02,3,0.5
0600_0602_9011,18,3,0.5
0600_0602_9011,07,4,0.5
0600_0602_9011,16,4,0.5
0600_0602_9011,07,5,0.5
0600_0602_9011,18,5,0.5
0600_0602_9011,16,6,0.5
0600_0602_9011,18,6,0.5
0600_0602_8262,02,1,0.5
0600_0602_8262,07,1,0.5
0600_0602_8262,02,2,0.5
0600_0602_8262,16,2,0.5
0600_0602_8262,02,3,0.5
0600_0602_8262,18,3,0.5
0600_0602_8262,07,4,0.5
0600_0602_8262,16,4,0.5
0600_0602_8262,07,5,0.5
0600_0602_8262,18,5,0.5
0600_0602_8262,16,6,0.5
0600_0602_8262,18,6,0.5
0600_0602_9012,02,1,0.5
0600_0602_9012,07,1,0.5
0600_0602_9012,02,2,0.5
0600_0602_9012,16,2,0.5
0600_0602_9012,02,3,0.5
0600_0602_9012,18,3,0.5
0600_0602_9012,07,4,0.5
0600_0602_9012,16,4,0.5
0600_0602_9012,07,5,0.5
0600_0602_9012,18,5,0.5
0600_0602_9012,16,6,0.5
0600_0602_9012,18,6,0.5
0600_0602_9015,02,1,0.5
0600_0602_9015,07,1,0.5
0600_0602_9015,02,2,0.5
0600_0602_9015,16,2,0.5
0600_0602_9015,02,3,0.5
0600_0602_9015,18,3,0.5
0600_0602_9015,07,4,0.5
0600_0602_9015,16,4,0.5
0600_0602_9015,07,5,0.5
0600_0602_9015,18,5,0.5
0600_0602_9015,16,6,0.5
0600_0602_9015,18,6,0.5
0600_0602_9016,02,1,0.5
0600_0602_9016,07,1,0.5
0600_0602_9016,02,2,0.5
0600_0602_9016,16,2,0.5
0600_0602_9016,02,3,0.5
0600_0602_9016,18,3,0.5
0600_0602_9016,07,4,0.5
0600_0602_9016,16,4,0.5
0600_0602_9016,07,5,0.5
0600_0602_9016,18,5,0.5
0600_0602_9016,16,6,0.5
0600_0602_9016,18,6,0.5
0600_0602_9818,02,1,0.5
0600_0602_9818,04,1,0.5
0600_0602_9818,02,2,0.5
0600_0602_9818,07,2,0.5
0600_0602_9818,02,3,0.5
0600_0602_9818,16,3,0.5
0600_0602_9818,02,4,0.5
0600_0602_9818,18,4,0.5
0600_0602_L090,02,1,0.5
0600_0602_L090,07,1,0.5
0600_0602_L090,02,2,0.5
0600_0602_L090,16,2,0.5
0600_0602_L090,02,3,0.5
0600_0602_L090,18,3,0.5
0600_0602_L090,09,4,0.5
0600_0602_L090,16,4,0.5
0600_0602_L090,07,5,0.5
0600_0602_L090,18,5,0.5
0600_0602_L090,16,6,0.5
0600_0602_L090,18,6,0.5
0600_0602_L221,07,1,0.5
0600_0602_L221,19,1,0.5
0600_0602_L221,07,2,0.3333
0600_0602_L221,19,2,0.3333
0600_0602_L221,18,2,0.3333
0600_0602_9119,16,1,0.5
0600_0602_9119,02,1,0.5
0600_0602_9119,16,2,0.5
0600_0602_9119,04,2,0.5
0600_0602_9119,16,3,0.5
0600_0602_9119,07,3,0.5
0600_0602_9119,16,4,0.5
0600_0602_9119,10,4,0.5
0600_0602_9119,16,5,0.5
0600_0602_9119,18,5,0.5
0600_0602_9751,07,1,0.5
0600_0602_9751,19,1,0.5
0600_0602_9910,07,1,0.5
0600_0602_9910,19,1,0.5
0600_0602_9752,02,1,0.5
0600_0602_9752,07,1,0.5
0600_0602_9752,02,2,0.5
0600_0602_9752,16,2,0.5
0600_0602_9752,02,3,0.5
0600_0602_9752,18,3,0.5
0600_0602_9752,07,4,0.5
0600_0602_9752,16,4,0.5
0600_0602_9752,07,5,0.5
0600_0602_9752,18,5,0.5
0600_0602_9752,16,6,0.5
0600_0602_9752,18,6,0.5
0600_0602_9143,02,1,0.5
0600_0602_9143,18,1,0.5
0600_0602_9143,04,2,0.5
0600_0602_9143,09,2,0.5
0600_0602_9143,09,3,0.5
0600_0602_9143,11,3,0.5
0600_0602_9143,09,4,0.5
0600_0602_9143,18,4,0.5
0600_0602_9143,04,5,0.5
0600_0602_9143,18,5,0.5
0600_0602_9143,17,6,0.5
0600_0602_9143,18,6,0.5
0600_0602_L227,19,1,0.5
0600_0602_L227,02,1,0.5
0600_0602_L227,19,2,0.5
0600_0602_L227,04,2,0.5
0600_0602_L227,19,3,0.5
0600_0602_L227,07,3,0.5
0600_0602_L227,19,4,0.5
0600_0602_L227,09,4,0.5
0600_0602_L227,19,5,0.5
0600_0602_L227,10,5,0.5
0600_0602_L227,19,6,0.5
0600_0602_L227,18,6,0.5
0600_0602_9209,19,1,0.5
0600_0602_9209,02,1,0.5
0600_0602_9209,19,2,0.5
0600_0602_9209,04,2,0.5
0600_0602_9209,19,3,0.5
0600_0602_9209,07,3,0.5
0600_0602_9209,19,4,0.5
0600_0602_9209,09,4,0.5
0600_0602_9209,19,5,0.5
0600_0602_9209,10,5,0.5
0600_0602_9209,19,6,0.5
0600_0602_9209,18,6,0.5
0600_0602_9210,19,1,0.5
0600_0602_9210,02,1,0.5
0600_0602_9210,19,2,0.5
0600_0602_9210,04,2,0.5
0600_0602_9210,19,3,0.5
0600_0602_9210,07,3,0.5
0600_0602_9210,19,4,0.5
0600_0602_9210,09,4,0.5
0600_0602_9210,19,5,0.5
0600_0602_9210,10,5,0.5
0600_0602_9210,19,6,0.5
0600_0602_9210,18,6,0.5
0600_0602_9847,02,1,0.5
0600_0602_9847,07,1,0.5
0600_0603_9257,10,1,0.5
0600_0603_9257,16,1,0.5
0600_0603_9257,03,2,0.5
0600_0603_9257,10,2,0.5
0600_0603_9257,10,3,0.5
0600_0603_9257,12,3,0.5
0600_0603_9257,10,4,0.5
0600_0603_9257,18,4,0.5
0600_0603_9257,03,5,0.5
0600_0603_9257,18,5,0.5
0600_0603_9257,16,6,0.5
0600_0603_9257,18,6,0.5
0600_0603_9347,03,1,0.5
0600_0603_9347,10,1,0.5
0600_0603_9347,03,2,0.5
0600_0603_9347,12,2,0.5
0600_0603_9347,03,3,0.5
0600_0603_9347,13,3,0.5
0600_0603_9347,03,4,0.5
0600_0603_9347,17,4,0.5
0600_0603_9347,03,5,0.5
0600_0603_9347,18,5,0.5
0600_0603_9069,03,1,0.5
0600_0603_9069,10,1,0.5
0600_0603_9069,03,2,0.5
0600_0603_9069,12,2,0.5
0600_0603_9069,03,3,0.5
0600_0603_9069,18,3,0.5
0600_0603_9069,10,4,0.5
0600_0603_9069,18,4,0.5
0600_0603_9069,10,5,0.5
0600_0603_9069,12,5,0.5
0600_0603_9069,03,6,0.5
0600_0603_9069,13,6,0.5
0600_0603_9214,13,1,0.5
0600_0603_9214,18,1,0.5
0600_0603_9214,12,2,0.5
0600_0603_9214,18,2,0.5
0600_0603_9214,11,3,0.5
0600_0603_9214,18,3,0.5
0600_0603_9214,17,4,0.5
0600_0603_9214,18,4,0.5
0600_0603_9214,16,5,0.5
0600_0603_9214,18,5,0.5
0600_0603_9214,12,6,0.5
